event_type,priority,requires_road_closure,hour,day_of_week,latitude,longitude,resolution_time_min,severity
unplanned,Low,1,19,6,12.9443726,77.597203,24.749764333333335,0
unplanned,Low,0,18,6,12.9778753,77.5854037,129.12521961666667,2
unplanned,Low,0,18,6,12.9778753,77.5854037,131.58689501666666,2
unplanned,High,0,18,6,13.0440133,77.55428,173.38740049999998,3
unplanned,High,0,19,6,13.0231864,77.6468554,150.64903346666668,3
unplanned,High,0,7,5,12.9054695,77.6016118,2.229804633333333,2
unplanned,High,0,19,6,12.9879767,77.5094764,107.40422818333333,3
unplanned,Low,0,7,5,12.9423959,77.6226033,1.5958330166666668,0
unplanned,High,0,21,6,13.0435049,77.5843994,174.94043881666667,3
unplanned,Low,1,7,5,12.9257168,77.5970916,2.4420427499999997,0
unplanned,Low,0,7,5,12.9263776,77.579679,2.9751887,0
unplanned,Low,0,7,5,12.966254,77.625327,634.7593560833334,2
unplanned,High,0,7,5,12.9063647,77.5797301,628.0100223833334,3
unplanned,High,0,22,6,12.9454287,77.5282021,39.407815049999996,2
unplanned,Low,0,20,6,12.9604217,77.5058979,136.7254960666667,2
unplanned,Low,0,20,6,13.0635036,77.457108,174.84897445,2
unplanned,High,0,23,6,13.0379984,77.5219185,34.37267258333333,2
unplanned,High,0,21,6,12.9388117,77.5224783,153.15183526666667,3
unplanned,High,0,7,5,12.9288203,77.600102,6.4849078,2
unplanned,High,0,0,0,13.0456229,77.5063447,45.264776866666665,2
unplanned,High,0,7,5,12.9294076,77.6004122,4.4970378166666665,2
unplanned,High,0,0,0,12.978411,77.5434705,137.16382225,3
unplanned,Low,0,0,0,12.9481048,77.5732898,45.61544075,0
planned,Low,1,0,0,12.9299316,77.6761985,130.37068081666666,2
unplanned,High,0,0,0,12.9784584,77.5432841,134.7593446,3
unplanned,High,0,23,6,12.9785537,77.6057138,156.1219969166667,3
unplanned,High,0,1,0,12.9897616,77.5020282,77.75613968333333,3
unplanned,High,0,2,0,12.9694415,77.7006984,170.56828548333334,3
unplanned,High,0,3,0,13.0020031,77.6796905,18.06991683333333,2
unplanned,High,0,3,0,13.0418888,77.5476664,90.19006885,3
unplanned,Low,0,3,0,12.9390344,77.7473732,138.7126854166667,2
unplanned,High,0,1,0,13.1825274,77.6406882,131.42908743333334,3
unplanned,Low,0,7,5,12.9613179,77.6318647,1043.3983678333332,2
planned,Low,0,4,0,13.0271353,77.5796689,54.30928101666667,0
unplanned,High,0,5,0,13.0757816,77.5904347,12.225998116666666,2
unplanned,Low,0,8,5,12.9613255,77.6317795,1039.9556850166666,2
unplanned,High,0,7,0,13.0897567,77.5966983,155.4964654,3
unplanned,Low,0,7,0,13.0102806,77.6978433,3481.07047895,2
unplanned,High,0,5,0,12.9928511,77.5835581,121.42374743333333,3
unplanned,High,0,8,0,12.9615318,77.5604072,133.32397356666667,3
unplanned,High,0,7,0,12.987838,77.5130677,154.20933595,3
unplanned,Low,0,9,0,12.912785,77.5589141,67.51039941666667,1
unplanned,High,0,8,0,12.9863077,77.6461739,163.81286878333333,3
unplanned,High,0,8,0,12.9863102,77.646048,161.59448410000002,3
planned,High,1,11,0,12.9567617,77.7015267,72.77557286666666,3
unplanned,High,0,8,5,12.9289423,77.6179915,62.19627536666667,3
unplanned,High,0,12,0,13.0929683,77.59668,76.96167763333332,3
unplanned,Low,0,9,5,12.9345691,77.6297146,7.9956729,0
unplanned,High,0,16,0,12.9773537,77.6271626,127.32646410000001,3
unplanned,Low,1,18,0,12.9538866,77.5687814,5.842510683333333,0
unplanned,High,0,19,0,12.9681574,77.6061899,61.782266433333334,3
unplanned,High,0,19,0,12.9561486,77.7009942,37.483846299999996,2
unplanned,High,0,19,0,12.9458905,77.5284091,39.58132188333333,2
unplanned,High,0,20,0,13.041233,77.6223217,41.08258143333333,2
unplanned,High,0,21,0,12.9653189,77.5842525,1862.94228465,3
unplanned,High,0,21,0,12.9063813,77.585974,3321.72448815,3
unplanned,High,0,21,0,13.0381636,77.626299,3.59469845,2
unplanned,Low,0,7,5,12.916914,77.5735171,152.9886311666667,2
unplanned,High,0,21,0,13.0380883,77.6259417,2.0709457166666665,2
unplanned,High,0,19,0,12.9473844,77.6989762,153.7441928833333,3
unplanned,High,0,19,0,12.9652817,77.7019333,152.23298815,3
unplanned,High,0,6,5,12.9530642,77.5417254,173.78181126666667,3
unplanned,Low,0,10,5,12.9424905,77.7467855,567.0433455166666,2
unplanned,High,0,18,0,12.9879506,77.6499319,168.46701720000002,3
unplanned,High,0,11,5,12.9696333,77.603115,2191.5870473500004,3
unplanned,High,0,11,5,13.00121678,77.58402681,81.9006754,3
unplanned,High,0,11,5,12.9561274,77.7125013,171.3479186666667,3
unplanned,High,1,21,0,13.0384192,77.6257821,4.7961335,2
unplanned,Low,0,18,5,12.9135217,77.6036567,4.5271911,0
unplanned,High,0,22,0,13.030281,77.585662,110.65663531666668,3
unplanned,Low,0,22,0,13.1211683,77.6179233,6478.14761105,2
unplanned,Low,0,22,0,12.9461308,77.5970935,153.77895358333333,2
unplanned,High,0,18,5,13.0437007,77.5157783,24.02680773333333,2
unplanned,Low,0,18,5,12.9318535,77.5838672,1938.8078038166668,2
unplanned,High,0,18,5,13.10111,77.59962,157.79284163333332,3
unplanned,Low,0,18,5,12.9264413,77.5808446,7741.090977233333,2
unplanned,Low,1,18,5,12.9216,77.5807633,7725.8088132,2
unplanned,Low,0,19,5,12.9222233,77.5836883,7714.292728683333,2
unplanned,Low,0,19,5,12.9841406,77.7519672,75.83953751666667,1
unplanned,Low,0,22,0,12.953515,77.5003879,19.413640933333333,0
unplanned,High,0,22,0,12.9386033,77.6346546,6.121368266666667,2
unplanned,High,0,0,1,13.0028466,77.5838445,21.48659638333333,2
unplanned,High,0,23,0,12.9873542,77.5126242,169.876534,3
unplanned,High,0,23,0,12.9597916,77.6415806,10.285472433333332,2
unplanned,High,0,22,0,12.9364,77.5185545,78.04236811666667,3
unplanned,High,0,20,5,13.0293051,77.5402265,8.949905016666666,2
unplanned,High,0,18,5,12.9696676,77.7004044,123.23297415,3
unplanned,High,0,20,5,12.9608088,77.6386153,85.34070533333333,3
unplanned,Low,0,19,5,12.93269,77.5886561,7684.336017833333,2
unplanned,High,0,20,5,12.9766224,77.6009202,6102.368835766667,3
unplanned,High,0,19,5,13.0019858,77.5838626,74.08036368333335,3
unplanned,High,0,23,0,12.9691833,77.590395,145.35098828333332,3
unplanned,High,0,21,0,12.9653882,77.7018161,167.9600021,3
unplanned,High,0,22,0,13.0361195,77.5895123,173.06403216666666,3
unplanned,High,0,23,0,12.9691733,77.5905,140.07017791666667,3
unplanned,Low,0,1,1,12.9803167,77.5860051,7.503395233333333,0
unplanned,Low,0,21,5,12.9254516,77.5803284,13.312320283333333,0
planned,High,0,21,5,12.9698023,77.7004597,808.6355793,3
unplanned,Low,0,19,5,13.2573834,77.7123422,125.17891298333333,2
unplanned,Low,0,0,1,12.9606468,77.5043745,133.24928463333333,2
unplanned,High,0,2,1,12.9462817,77.6072168,57.48541201666667,2
planned,High,0,21,5,12.9050763,77.5856446,61.97096088333333,3
unplanned,High,0,1,1,12.9234712,77.6554145,129.59134765000002,3
unplanned,Low,1,22,5,12.9371572,77.5626196,9.843378383333334,0
unplanned,High,0,1,1,13.0429355,77.5866438,169.52358738333334,3
unplanned,High,0,4,1,13.050612,77.5933747,16.25948615,2
unplanned,Low,0,5,1,12.9451182,77.5970652,163.61911806666666,2
unplanned,High,0,23,5,13.0168373,77.5840601,88.67010386666668,3
unplanned,High,0,0,6,13.0468824,77.5756714,49.33388356666667,2
unplanned,High,0,6,1,12.9018662,77.6011464,41.26528335,2
unplanned,High,0,6,1,12.9819509,77.5954538,138.26655945,3
unplanned,High,0,21,5,12.9870587,77.6485145,155.24462733333334,3
unplanned,Low,0,6,1,13.0699341,77.6204685,162.51524151666666,2
unplanned,High,0,5,1,13.0445891,77.5818807,129.16241071666667,3
unplanned,High,0,21,5,12.9870855,77.648421,152.76173143333332,3
unplanned,Low,0,10,1,13.0958264,77.5936221,178.88116021666667,2
unplanned,High,0,0,6,13.031606,77.5874307,8.58443125,2
unplanned,High,0,18,1,13.0879383,77.5940317,35.9550146,2
unplanned,High,0,4,1,12.9727382,77.698422,158.0656548,3
unplanned,High,0,5,1,12.8993933,77.6339815,135.95869121666667,3
unplanned,Low,0,18,1,13.070013,77.4450571,66.52986523333333,1
unplanned,High,0,1,6,13.0396997,77.5182903,11.41129385,2
unplanned,High,0,20,1,12.9529134,77.5416203,6.896643783333333,2
unplanned,Low,0,1,6,12.9641669,77.625944,2.49186385,0
unplanned,Low,0,23,5,13.046897,77.644382,138.17480740000002,2
unplanned,High,0,18,1,13.1250833,77.6124167,65.95049823333333,3
unplanned,Low,0,19,1,12.9800539,77.5727642,110.95514761666666,1
unplanned,Low,0,20,1,12.85678142,77.66416602,28.716758966666664,0
unplanned,High,0,19,1,12.9679697,77.5909676,131.20510380000002,3
unplanned,High,0,20,1,12.9567473,77.5342133,102.62026928333333,3
unplanned,High,0,20,1,13.0936884,77.5959414,144.29620826666667,3
unplanned,High,0,20,1,13.0347674,77.5291978,168.35230621666668,3
unplanned,High,0,21,1,12.9378462,77.6349705,602.1196299999999,3
unplanned,Low,0,2,6,12.917534,77.5761933,146.8317306666667,2
unplanned,High,0,0,6,12.9747841,77.5486991,147.34824031666668,3
unplanned,High,0,21,1,12.9750397,77.5522543,2.6526262833333334,2
unplanned,High,0,3,6,13.0286023,77.5361493,125.82290351666667,3
unplanned,Low,0,22,1,12.9875809,77.619241,51.529733783333334,0
unplanned,High,0,21,1,12.9614333,77.5606533,3.73901635,2
unplanned,High,0,21,1,12.9750969,77.5522369,15.7571159,2
unplanned,Low,0,22,1,12.9932058,77.6619145,131.52157793333333,2
unplanned,Low,0,22,1,12.9405829,77.5742938,121.61971308333334,2
unplanned,Low,0,23,1,12.9876225,77.5945968,136.09581643333334,2
unplanned,Low,0,1,2,12.9436333,77.7471783,18.3825912,0
unplanned,High,0,2,2,13.0299352,77.5366387,7.900588366666667,2
unplanned,High,0,3,6,12.9839548,77.6403761,47.724343266666665,2
unplanned,High,0,4,2,12.9636898,77.5847108,5840.1209128,3
unplanned,Low,0,4,2,12.9163228,77.570324,14.79356025,0
unplanned,High,0,4,2,13.0413323,77.6224696,100.59974936666667,3
unplanned,High,1,4,6,12.9752206,77.6256805,19.595451500000003,2
unplanned,High,0,3,6,12.9857333,77.5266267,102.56760073333334,3
unplanned,High,0,3,6,12.9839284,77.6405645,46.684194299999994,2
unplanned,High,0,4,2,13.0246483,77.5852377,16.134460016666665,2
unplanned,High,0,4,6,12.9858915,77.5264086,156.8681104,3
unplanned,High,0,4,6,12.9063944,77.5917062,6.8093621,2
unplanned,High,0,4,2,13.0448582,77.5816721,171.86305363333335,3
unplanned,High,0,4,2,12.9558641,77.5463576,163.61968065000002,3
unplanned,High,0,4,2,13.0406715,77.6219368,179.2935364,3
unplanned,High,0,6,2,13.019261,77.6558323,65.11967595,3
unplanned,High,1,7,2,12.9839379,77.5977188,178.40496668333333,3
unplanned,High,0,4,6,12.9054146,77.5856761,35.6367178,2
unplanned,Low,0,6,2,12.8182782,77.6899311,142.0242469,2
unplanned,Low,0,5,2,13.0633558,77.4578239,171.00496863333333,2
planned,High,0,21,1,12.9694928,77.700667,742.2700788,3
unplanned,Low,0,8,2,12.9170147,77.5841208,160.69479646666665,2
unplanned,High,0,4,6,12.9627,77.5653883,46.61182065,2
unplanned,Low,0,11,2,13.0473308,77.5011321,41.68652611666666,0
unplanned,High,0,5,6,12.9560094,77.7279445,37.8018373,2
unplanned,Low,0,5,6,12.8883535,77.5620501,118.13179021666666,1
unplanned,Low,0,17,2,13.0083988,77.6957918,58.84397311666667,0
unplanned,High,0,18,2,13.0014249,77.5837935,40.3799524,2
unplanned,High,0,19,2,12.9834332,77.5950398,8750.818675366667,3
unplanned,Low,0,5,6,12.9674234,77.5681024,122.52143928333334,2
unplanned,Low,0,21,2,12.9365224,77.7037577,3.7016129666666666,0
unplanned,High,0,21,2,12.9022491,77.6009868,4.858259416666667,2
unplanned,Low,0,21,2,12.9864507,77.73138,135.17725963333334,2
unplanned,High,0,19,2,13.1305823,77.615127,144.48600725,3
unplanned,Low,0,20,2,13.0454386,77.5020767,187.72091528333334,2
unplanned,Low,0,19,2,12.99572,77.5960333,128.52083771666668,2
unplanned,Low,0,5,6,12.9769594,77.6202004,168.01119906666665,2
unplanned,High,0,22,2,13.044785,77.6266483,92.29220731666666,3
unplanned,High,0,22,2,12.9016245,77.601047,139.66615068333334,3
unplanned,High,0,23,2,13.0391136,77.542641,145.21757973333334,3
unplanned,Low,0,6,6,12.9775418,77.5742287,48.6091393,0
unplanned,High,0,4,6,12.959592,77.5620312,144.30252971666667,3
unplanned,Low,0,23,2,12.9011982,77.5443666,4.357959916666667,0
unplanned,High,0,23,2,12.9667804,77.5874869,4.0160994500000005,2
unplanned,Low,0,1,3,12.9714146,77.6582129,124.07114216666668,2
unplanned,Low,0,23,2,13.0097918,77.7591575,177.20661253333336,2
unplanned,Low,0,0,3,12.9563287,77.5914733,124.4894207,2
unplanned,High,0,1,3,13.0414178,77.6231794,128.25928185,3
unplanned,High,0,0,3,13.0391876,77.5193964,1303.7770233833332,3
unplanned,High,0,22,2,13.0377318,77.5418233,157.2327579,3
unplanned,Low,0,23,2,12.9804733,77.5794236,125.78760836666667,2
unplanned,High,0,23,2,13.0259455,77.5855367,142.02451165,3
unplanned,Low,0,6,6,12.9427928,77.5974063,41.98896968333334,0
unplanned,High,1,1,3,12.9498164,77.6058462,3.3655633,2
unplanned,High,0,5,6,12.9584214,77.5542999,174.55628148333332,3
unplanned,Low,0,7,6,12.976579,77.5888679,99.42997704999999,1
unplanned,Low,0,7,6,12.9096044,77.6762233,2267.11059435,2
unplanned,High,0,3,3,12.9636778,77.585023,49.17207883333333,2
unplanned,High,0,5,6,13.0287687,77.5376981,158.91755120000002,3
unplanned,Low,0,6,6,13.016855,77.7037633,135.33002026666665,2
unplanned,High,0,8,6,12.9612781,77.5588938,120.43420765,3
unplanned,High,0,4,3,13.0292386,77.5365365,7.371330166666667,2
unplanned,High,0,3,3,13.0377313,77.6265336,6.3633904,2
unplanned,Low,0,3,3,12.9925593,77.7125964,4.129135416666666,0
unplanned,High,0,4,3,12.9558203,77.7157905,59.29006258333333,2
unplanned,Low,0,4,3,12.9806035,77.5707879,15.77857665,0
unplanned,High,0,3,3,13.0431668,77.5570694,129.60433423333333,3
unplanned,Low,0,1,3,12.9843071,77.5541767,170.51431374999999,2
unplanned,Low,0,1,3,12.9843207,77.5542729,168.66185525,2
unplanned,Low,0,9,6,13.0084613,77.6943781,122.25044811666666,2
unplanned,High,0,4,3,13.0445549,77.5829215,5.31802825,2
unplanned,High,0,2,3,13.0445436,77.5087575,121.06084061666667,3
unplanned,High,0,21,5,12.9064837,77.5859033,6178.0393693333335,3
unplanned,Low,0,6,6,13.0213237,77.7116339,178.23822370000002,2
planned,High,0,4,3,12.906294,77.5854735,199.25316521666667,3
unplanned,High,0,5,3,13.01855644,77.55852789,45.83979136666667,2
unplanned,High,0,5,3,12.9634288,77.641634,175.64540173333336,3
unplanned,High,0,9,6,12.99612,77.5847715,105.14612633333333,3
planned,High,0,5,3,13.0949499,77.5972685,47.370754516666665,2
unplanned,High,0,13,6,13.0040559,77.5830881,27.93791925,2
unplanned,High,0,7,3,13.0393024,77.5190934,12.276266133333333,2
unplanned,High,0,4,3,13.0443038,77.5098057,170.12964245,3
unplanned,High,0,6,3,13.1907044,77.6457617,154.2711123,3
unplanned,High,0,5,3,13.0413692,77.6226907,152.71532238333333,3
unplanned,High,0,5,3,12.947392,77.5333224,148.85048698333333,3
unplanned,Low,1,18,6,12.9774516,77.580309,56.79600258333333,0
unplanned,High,0,5,3,13.0437541,77.584076,157.4107309,3
unplanned,High,0,10,3,13.0858183,77.5937033,45.69163531666666,2
unplanned,High,0,7,3,12.9877044,77.4934405,151.89914026666665,3
unplanned,Low,0,7,3,13.0019267,77.63335,172.45510745,2
unplanned,Low,0,21,6,12.9859933,77.5793638,42.935636433333336,0
unplanned,Low,0,20,6,12.9540483,77.5913017,280.83443520000003,2
unplanned,High,0,18,3,12.9216667,77.6213533,26.72452003333333,2
unplanned,High,0,22,6,12.9896217,77.5016845,3.556593466666667,2
planned,Low,0,21,6,12.9533243,77.5737148,39.33360123333333,0
unplanned,High,0,20,6,12.9919367,77.5855533,146.3939166,3
unplanned,Low,0,19,3,12.9872076,77.5801517,95.82774763333333,1
unplanned,Low,0,22,6,12.901769,77.7072031,34.2924117,0
unplanned,Low,0,23,6,12.9842607,77.6002114,129.19878353333334,2
unplanned,High,1,18,3,12.9500193,77.6062176,127.26886855,3
unplanned,High,1,18,3,13.037069,77.541653,138.74822303333335,3
unplanned,High,1,18,3,13.0370664,77.5416438,131.92175581666666,3
unplanned,High,0,23,6,13.0400857,77.5186436,19.84877475,2
unplanned,High,1,17,3,12.9109944,77.6265845,124.01564821666666,3
unplanned,High,0,20,3,13.0380492,77.6260807,124.16110633333332,3
unplanned,High,0,20,3,13.03812,77.6261448,126.58732446666666,3
unplanned,High,0,20,3,13.0380229,77.6260876,133.25528376666665,3
unplanned,High,0,20,3,13.0378492,77.626686,114.78273734999999,3
unplanned,High,0,20,3,12.9876992,77.5138278,611.3854716000001,3
unplanned,High,0,17,3,12.9093615,77.627449,159.1777156,3
unplanned,High,0,18,3,12.9493925,77.605846,131.94436883333333,3
unplanned,High,1,18,3,13.0368982,77.5416469,122.32108201666667,3
unplanned,Low,0,0,0,12.9603429,77.593817,2.0027211,0
unplanned,High,0,0,0,12.9843085,77.5999849,6.194076466666667,2
unplanned,High,0,21,6,13.0368856,77.5894397,161.18223078333332,3
unplanned,High,0,22,6,12.9757394,77.62623,148.65588476666665,3
unplanned,Low,0,0,0,13.058216,77.4775502,163.83325756666667,2
unplanned,Low,0,21,3,12.890508,77.5643429,5.097201166666666,0
unplanned,High,0,1,0,12.995394,77.5505958,115.28882806666667,3
unplanned,High,0,21,3,12.9757009,77.5572382,7.7180967,2
unplanned,Low,0,21,3,12.8209447,77.6869068,11.68936585,0
unplanned,High,0,21,3,12.9021244,77.6009099,42.06399028333333,2
unplanned,High,0,21,3,12.9591872,77.7012264,98.82358633333334,3
unplanned,High,0,22,3,13.01862439,77.55800419,1327.4565705999998,3
unplanned,Low,0,1,0,13.0199996,77.7098546,125.27587265000001,2
unplanned,High,0,22,3,13.04244,77.5917,12.097447016666667,2
unplanned,High,0,20,3,13.0036356,77.6629395,133.96413996666666,3
unplanned,Low,0,1,0,13.0494042,77.6453035,6.357063766666667,0
unplanned,High,0,2,0,12.9233673,77.6003486,10.48741705,2
unplanned,Low,0,23,3,13.051243,77.5079024,73.79083653333333,1
unplanned,High,0,23,3,12.9163992,77.6343214,40.523691066666665,2
unplanned,High,0,22,3,12.9593141,77.6489403,123.91539488333333,3
unplanned,Low,0,21,3,13.0098085,77.5060619,156.0656817166667,2
unplanned,Low,0,23,3,13.018385,77.7061817,177.51043398333334,2
unplanned,Low,0,1,4,13.0181824,77.7075933,151.18005041666666,2
unplanned,High,0,22,3,12.9597477,77.6487553,176.88395676666667,3
unplanned,High,0,2,0,12.9559951,77.5460193,25.035437483333332,2
unplanned,Low,0,22,3,13.0212083,77.532755,179.7991238,2
unplanned,High,0,1,0,13.0423317,77.5489533,121.39844635,3
unplanned,High,0,2,0,12.9608839,77.5583387,48.54255426666667,2
unplanned,High,0,3,0,12.9837183,77.64181,150.33485798333334,3
unplanned,High,1,3,0,12.9074103,77.6003976,7.856985533333333,2
unplanned,Low,1,2,4,12.9869252,77.5800472,27.657876616666666,0
unplanned,High,0,2,4,12.9762151,77.5990724,154.67762651666666,3
unplanned,Low,0,5,4,12.8993583,77.5727639,4.556453899999999,0
unplanned,High,1,3,4,12.9832903,77.59701,121.86191351666666,3
unplanned,High,0,4,4,13.0299318,77.5364118,148.41387268333335,3
unplanned,High,0,2,0,12.9675116,77.5891914,129.4062199,3
unplanned,High,0,5,0,12.9625255,77.5948692,154.96781246666666,3
unplanned,Low,0,5,0,12.8813895,77.5431082,2.15005155,0
unplanned,High,0,5,0,12.9622317,77.5948457,3.5732065333333334,2
unplanned,High,0,3,0,12.993745,77.5852617,29.79319548333333,2
unplanned,High,0,5,0,12.901029,77.4665508,126.77326778333332,3
unplanned,High,0,3,0,12.9425168,77.5255155,124.09441943333333,3
unplanned,Low,0,4,0,12.8904509,77.5642971,119.41805864999999,1
unplanned,High,0,2,0,13.0454946,77.5071561,122.05537616666668,3
unplanned,Low,0,5,4,13.0157783,77.5729483,30.14560906666667,0
unplanned,High,0,5,4,12.9336029,77.6113624,50.682105416666666,2
unplanned,Low,0,4,0,13.0673044,77.4496339,141.0817484,2
unplanned,High,0,5,4,12.9612079,77.5590824,79.44030501666666,3
unplanned,High,0,5,4,13.0447938,77.5825434,144.69939001666668,3
unplanned,High,0,7,4,13.0201267,77.65254,33.73741513333333,2
unplanned,High,0,4,4,13.0290396,77.5861366,174.8583770666667,3
unplanned,Low,0,7,0,12.9417005,77.7471249,71.70723046666667,1
unplanned,High,0,8,4,12.9663381,77.5869429,41.48662983333334,2
unplanned,High,0,7,0,12.9783139,77.5489833,67.51845326666667,3
unplanned,Low,0,6,0,13.0616905,77.4597317,120.26938511666667,2
unplanned,High,0,9,0,13.0384767,77.5894392,3.411696683333333,2
unplanned,High,0,8,0,13.014384,77.5837351,124.49956771666666,3
unplanned,High,0,9,4,12.9155018,77.6245772,148.58087303333332,3
unplanned,High,0,9,0,12.9840583,77.5490758,31.80648258333333,2
unplanned,High,0,6,4,12.929503,77.6161562,158.27618806666666,3
unplanned,High,0,9,4,12.8699916,77.6534081,47.110916849999995,2
unplanned,High,0,9,4,13.0453915,77.507419,156.67614248333334,3
unplanned,Low,0,12,4,13.070237,77.5651338,396.2528037833333,2
unplanned,High,0,7,4,12.9745356,77.6110416,148.53487436666668,3
unplanned,Low,0,12,4,13.0701444,77.5650602,389.61083601666667,2
planned,High,0,20,3,12.9696663,77.7005081,756.7076306833334,3
unplanned,High,0,7,4,13.0454251,77.5071765,123.25392546666667,3
unplanned,High,0,18,0,13.01608,77.5840883,32.5370269,2
unplanned,Low,0,12,4,13.0701371,77.5650858,387.9516089333334,2
unplanned,High,1,18,0,12.9161006,77.6324548,3.5859152166666663,2
unplanned,Low,1,19,0,12.9811874,77.570631,9.064565333333332,0
unplanned,Low,0,19,0,13.0102627,77.6977411,3.6747273333333337,0
